1.95E+09,-3.06E+00
1.96E+09,-3.11E+00
1.96E+09,-3.18E+00
1.97E+09,-3.25E+00
1.97E+09,-3.31E+00
1.98E+09,-3.37E+00
1.98E+09,-3.43E+00
1.99E+09,-3.50E+00
1.99E+09,-3.56E+00
2.00E+09,-3.62E+00
2.00E+09,-3.69E+00
2.01E+09,-3.74E+00
2.01E+09,-3.78E+00
2.02E+09,-3.82E+00
2.02E+09,-3.86E+00
2.03E+09,-3.89E+00
2.03E+09,-3.91E+00
2.04E+09,-3.93E+00
2.04E+09,-3.94E+00
2.05E+09,-3.94E+00
2.05E+09,-3.93E+00
2.06E+09,-3.92E+00
2.06E+09,-3.90E+00
2.07E+09,-3.87E+00
2.07E+09,-3.84E+00
2.08E+09,-3.81E+00
2.08E+09,-3.77E+00
2.09E+09,-3.74E+00
2.09E+09,-3.71E+00
2.10E+09,-3.69E+00
2.10E+09,-3.67E+00
2.11E+09,-3.65E+00
2.11E+09,-3.63E+00
2.12E+09,-3.61E+00
2.12E+09,-3.59E+00
2.13E+09,-3.57E+00
2.13E+09,-3.54E+00
2.14E+09,-3.52E+00
2.14E+09,-3.51E+00
2.15E+09,-3.51E+00
2.15E+09,-3.52E+00
2.16E+09,-3.52E+00
2.16E+09,-3.54E+00
2.17E+09,-3.57E+00
2.17E+09,-3.61E+00
2.18E+09,-3.65E+00
2.18E+09,-3.70E+00
2.19E+09,-3.73E+00
2.19E+09,-3.76E+00
2.20E+09,-3.79E+00
2.20E+09,-3.81E+00
2.21E+09,-3.84E+00
2.21E+09,-3.84E+00
2.22E+09,-3.84E+00
2.22E+09,-3.84E+00
2.23E+09,-3.83E+00
2.23E+09,-3.81E+00
2.24E+09,-3.80E+00
2.24E+09,-3.78E+00
2.25E+09,-3.76E+00
2.25E+09,-3.74E+00
2.26E+09,-3.74E+00
2.26E+09,-3.74E+00
2.27E+09,-3.74E+00
2.27E+09,-3.75E+00
2.28E+09,-3.76E+00
2.28E+09,-3.76E+00
2.29E+09,-3.77E+00
2.29E+09,-3.79E+00
2.30E+09,-3.81E+00
2.30E+09,-3.85E+00
2.31E+09,-3.87E+00
2.31E+09,-3.90E+00
2.32E+09,-3.92E+00
2.32E+09,-3.94E+00
2.33E+09,-3.96E+00
2.33E+09,-3.99E+00
2.34E+09,-4.02E+00
2.34E+09,-4.05E+00
2.35E+09,-4.09E+00
2.35E+09,-4.13E+00
2.36E+09,-4.16E+00
2.36E+09,-4.19E+00
2.37E+09,-4.21E+00
2.37E+09,-4.24E+00
2.38E+09,-4.26E+00
2.38E+09,-4.29E+00
2.39E+09,-4.34E+00
2.39E+09,-4.38E+00
2.40E+09,-4.42E+00
2.40E+09,-4.46E+00
2.41E+09,-4.51E+00
2.41E+09,-4.55E+00
2.42E+09,-4.60E+00
2.42E+09,-4.65E+00
2.43E+09,-4.72E+00
2.43E+09,-4.77E+00
2.44E+09,-4.82E+00
2.44E+09,-4.87E+00
2.45E+09,-4.91E+00
2.45E+09,-4.95E+00
2.46E+09,-5.01E+00
2.46E+09,-5.06E+00
2.47E+09,-5.11E+00
2.47E+09,-5.17E+00
2.48E+09,-5.23E+00
2.48E+09,-5.30E+00
2.49E+09,-5.35E+00
2.49E+09,-5.43E+00
2.50E+09,-5.50E+00
2.50E+09,-5.58E+00
2.51E+09,-5.68E+00
2.51E+09,-5.77E+00
2.52E+09,-5.89E+00
2.52E+09,-5.98E+00
2.53E+09,-6.06E+00
2.53E+09,-6.13E+00
2.54E+09,-6.20E+00
2.54E+09,-6.28E+00
2.55E+09,-6.37E+00
2.55E+09,-6.47E+00
2.56E+09,-6.56E+00
2.56E+09,-6.64E+00
2.57E+09,-6.73E+00
2.57E+09,-6.82E+00
2.58E+09,-6.92E+00
2.58E+09,-7.03E+00
2.59E+09,-7.13E+00
2.59E+09,-7.22E+00
2.60E+09,-7.31E+00
2.60E+09,-7.42E+00
2.61E+09,-7.53E+00
2.61E+09,-7.64E+00
2.62E+09,-7.78E+00
2.62E+09,-7.90E+00
2.63E+09,-8.01E+00
2.63E+09,-8.13E+00
2.64E+09,-8.24E+00
2.64E+09,-8.35E+00
2.65E+09,-8.48E+00
2.65E+09,-8.61E+00
2.66E+09,-8.75E+00
2.66E+09,-8.88E+00
2.67E+09,-9.00E+00
2.67E+09,-9.10E+00
2.68E+09,-9.21E+00
2.68E+09,-9.32E+00
2.69E+09,-9.46E+00
2.69E+09,-9.62E+00
2.70E+09,-9.76E+00
2.70E+09,-9.87E+00
2.71E+09,-9.99E+00
2.71E+09,-1.01E+01
2.72E+09,-1.03E+01
2.72E+09,-1.04E+01
2.73E+09,-1.05E+01
2.73E+09,-1.06E+01
2.74E+09,-1.07E+01
2.74E+09,-1.07E+01
2.75E+09,-1.08E+01
2.75E+09,-1.08E+01
2.76E+09,-1.09E+01
2.76E+09,-1.09E+01
2.77E+09,-1.09E+01
2.77E+09,-1.09E+01
2.78E+09,-1.09E+01
2.78E+09,-1.09E+01
2.79E+09,-1.09E+01
2.79E+09,-1.09E+01
2.80E+09,-1.09E+01
2.80E+09,-1.08E+01
2.81E+09,-1.07E+01
2.81E+09,-1.07E+01
2.82E+09,-1.07E+01
2.82E+09,-1.07E+01
2.83E+09,-1.07E+01
2.83E+09,-1.06E+01
2.84E+09,-1.05E+01
2.84E+09,-1.03E+01
2.85E+09,-1.03E+01
2.85E+09,-1.02E+01
2.86E+09,-1.01E+01
2.86E+09,-9.97E+00
2.87E+09,-9.82E+00
2.87E+09,-9.65E+00
2.88E+09,-9.46E+00
2.88E+09,-9.29E+00
2.89E+09,-9.14E+00
2.89E+09,-9.03E+00
2.90E+09,-8.92E+00
2.90E+09,-8.78E+00
2.91E+09,-8.66E+00
2.91E+09,-8.54E+00
2.92E+09,-8.43E+00
2.92E+09,-8.33E+00
2.93E+09,-8.23E+00
2.93E+09,-8.11E+00
2.94E+09,-8.00E+00
2.94E+09,-7.90E+00
2.95E+09,-7.79E+00
2.95E+09,-7.69E+00
